id,drupal_id,drupal_uuid,name,slug,status,description,headquarters,employees,projects_completed,phone,email,website,migration_status,migration_action
15affdfe-af51-4b4e-99af-cd8a4c4a5bc5,368,"15affdfe-af51-4b4e-99af-cd8a4c4a5bc5","Amsa Realty","368",published,"","",,,"","info@amsa-realestate.de","https://www.amsa-realestate.com",skipped,skipped
00c79149-343c-4cca-9358-913590d07736,2730,"00c79149-343c-4cca-9358-913590d07736","Antonini Group","2730",published,"","",,,"","","https://www.gruppoantonini.it",skipped,skipped
2c7ab97e-6cfa-4891-a740-307426b72f66,3005,"2c7ab97e-6cfa-4891-a740-307426b72f66","AQAL LTD","3005",published,"<p>AQAL LIMITED thrives on challenging contracts, offering a full range of construction and supplies","",,,"254 752 675049","info@aqal.co.ke","https://aqal.co.ke",skipped,skipped
cc6f9680-a2d9-4dca-8b64-e1ae45b52868,5570,"cc6f9680-a2d9-4dca-8b64-e1ae45b52868","Aqua Construction","5570",published,"<p>Aqua Construction Limited is a family-run construction company delivering sustainable yet individ","",,,"01452 722212","info@aquaconstruction.co.uk","https://aquaconstruction.co.uk",skipped,skipped
2966d7c8-b299-44cd-aaa2-cf3734ac0e9f,6600,"2966d7c8-b299-44cd-aaa2-cf3734ac0e9f","Blue Economy","6600",published,"","",,,"","","",skipped,skipped
362d7787-147c-4995-a958-ae35af662369,605,"362d7787-147c-4995-a958-ae35af662369","ArcelorMittal","605",published,"","",,,"","","https://corporate.arcelormittal.com",skipped,skipped
237c3ab0-2013-4aa7-8951-0e77cdcf482c,2355,"237c3ab0-2013-4aa7-8951-0e77cdcf482c","Areva Development","2355",published,"<p>AREVA Development has been founded by a prominent investment group which has been excelling in th","",,,"20 10 90909487","","https://areva.com.eg",skipped,skipped
c6908759-333f-45f2-bb2d-419e58436073,500,"c6908759-333f-45f2-bb2d-419e58436073","Ashtead Technology","500",published,"<p>Ashtead Technology is a leading international subsea equipment rental and solutions provider for ","",,,"","","https://www.ashtead-technology.com",skipped,skipped
421f4432-bcf5-4118-bd3a-b18479b35071,2634,"421f4432-bcf5-4118-bd3a-b18479b35071","Asian Infrastructure Investment Bank (AIIB)","2634",published,"","",,,"86 10 8358 0000","","https://www.aiib.org/en/index.html",skipped,skipped
ff9df36c-8481-42d6-98b8-6f54657198b5,662,"ff9df36c-8481-42d6-98b8-6f54657198b5","Associated British Foods","662",published,"<p>Associated British Foods is a highly&nbsp;diversified group, with a range of food and&nbsp;ingred","",,,"","","https://www.abf.co.uk/about-us/abf-at-a-glance",skipped,skipped
00aa0afd-ad14-4104-8c04-b3557a034d5e,2803,"00aa0afd-ad14-4104-8c04-b3557a034d5e","ATEM GENERAL CONTRACTOR PLC","2803",published,"<p>ATEM GENERAL CONTRACTOR PLC is currently engaged in a wide variety of projects in the constructio","",,,"+251911200348","info@atembc.com","https://www.atembc.com",skipped,skipped
cf21594e-86fe-458f-9a71-3ed3e6666c00,243,"cf21594e-86fe-458f-9a71-3ed3e6666c00","Atradius Dutch State Business (Atradius)","243",published,"","",,,"","","https://group.atradius.com/atradiusdutchstatebusiness",skipped,skipped
61bde583-1f4e-48d4-9ff6-a3e508039e69,816,"61bde583-1f4e-48d4-9ff6-a3e508039e69","Attachy Constructions","816",published,"","",,,"","","https://www.attijariwafabank.com/en/contact-us",skipped,skipped
1c7efede-e4b7-49e6-979f-813254f7f9f2,640,"1c7efede-e4b7-49e6-979f-813254f7f9f2","Aumund Group","640",published,"","",,," +49-2843-72-0","info@aumund.de","https://aumund.com/en/",skipped,skipped
75ce78cd-435c-4d5e-94a6-f9b724bd172b,6571,"75ce78cd-435c-4d5e-94a6-f9b724bd172b","Autonomous Port of Kribi","6571",published,"","",,,"","","https://pak.cm",skipped,skipped
99e1e031-2a1d-4d67-9155-6a403bb9efdb,3067,"99e1e031-2a1d-4d67-9155-6a403bb9efdb","AVIC","3067",published,"<p>Aviation Industry Corporation of China, Ltd (AVIC), a state-owned Chinese group of aerospace comp","",,,"","","https://www.facc.com/en/Company/AVIC",skipped,skipped
2dbf6ff5-0a9e-483b-a402-0dc0af1a2414,2990,"2dbf6ff5-0a9e-483b-a402-0dc0af1a2414","AWACON GHANA LIMITED","2990",published,"<p>AWACON strives to create work and to uplift individuals in the community by growing opportunities","",,," +233 2018 548 48,+233 244 0941 79","info@awaconghana.com","https://www.awaconghana.com",skipped,skipped
fd99120a-2299-4de1-8071-1c0baa8b9462,138,"fd99120a-2299-4de1-8071-1c0baa8b9462","AYF Development Limited","138",published,"<p>AYF Development Nig Ltd is a BUILDING AND CIVIL ENGINEERING FIRM with its Head Office at No. 10 M","",,,"+2348139000009,+12312345678902","wilmer@mikado-themes.com","https://ayfdevelopmentng.com",skipped,skipped
1b989e13-96d7-44d9-a5aa-2ed124de85d9,1068,"1b989e13-96d7-44d9-a5aa-2ed124de85d9","Bakwena Platinum Corridor Concessionaire (Pty) Ltd","1068",published,"<p>Bakwena offers thousands of motorists safer and more efficient roads, while assisting with roadsi","",,,"+27 11 519 0400,+27 11 519 0414","info@bakwena.co.za","https://www.bakwena.co.za",skipped,skipped
a2ac7e71-e8db-4c60-b7c4-f75440b152e5,549,"a2ac7e71-e8db-4c60-b7c4-f75440b152e5","Banque Centrale Populaire Morocco","549",published,"","",,,"","","https://www.groupebcp.com/fr/Pages/home.aspx",skipped,skipped
b39cdebb-8ff6-460a-a9be-78b2dc33c091,2862,"b39cdebb-8ff6-460a-a9be-78b2dc33c091","BAOYE HUBEI CONSTRUCTION ENGINEERING GROUP CO.LTD","2862",published,"<p>Baoye Hubei Construction Engineering Group Co., Ltd. is the wholly owned subsidiary regional corp","",,,"027-87367009","","https://www.baoyehb.com/webStaticPage/about?cmd=english",skipped,skipped
d94b10ae-71d6-4d3e-8e4e-262cd5a1be1a,6666,"d94b10ae-71d6-4d3e-8e4e-262cd5a1be1a","Beatty Development Group","6666",published,"<p>Proudly based in Baltimore, Beatty is an experienced real estate development group that creates t","",,,"410-332-1100","info@beatty.co","https://beatty.co",skipped,skipped
f1aa835c-147a-49cf-9ecb-e8a75bddbe59,180,"f1aa835c-147a-49cf-9ecb-e8a75bddbe59","Benoy Architects","180",published,"","",,,"+1 (248) 374 2360","northamerica@benoy.com","https://www.benoy.com",skipped,skipped
2378c747-0b85-44a6-baa1-b9aede3e0c22,1055,"2378c747-0b85-44a6-baa1-b9aede3e0c22","BESIX Watpac","1055",published,"<p>Leading Australian multi-disciplinary construction company backed by a century of global expertis","",,,"07 3251 6300","receptionbne@besixwatpac.com","https://besixwatpac.com",skipped,skipped
9709b0c4-a92e-4fc9-a500-d607ecc8f56f,518,"9709b0c4-a92e-4fc9-a500-d607ecc8f56f","Biovea Energie","518",published,"","",,,"","","https://biovea-energie.com",skipped,skipped
ea43cb10-55fd-40fe-a096-709ade543b10,2795,"ea43cb10-55fd-40fe-a096-709ade543b10","BLC CONSTRUCTION","2795",published,"<p>ncorporated in 2008, BLC Construction LLC, formerly known as Bee Line Construction, is a full&nbs","",,," 847-378-8560","info@blcconstructionllc.com","https://www.blcconstructionllc.com",skipped,skipped
5680bd83-6cfd-4e20-bf09-538dade83332,211,"5680bd83-6cfd-4e20-bf09-538dade83332","Blend Property Group","211",published,"","",,,"","","https://www.blendproperty.co.za",skipped,skipped
95e0def4-1af2-49f2-8344-dfee823be341,2756,"95e0def4-1af2-49f2-8344-dfee823be341","BLESSEDFIELD LIMITED","2756",published,"","",,,"","","https://blessedfieldltd.com",skipped,skipped
f9834c29-2747-4389-aac8-955225148654,548,"f9834c29-2747-4389-aac8-955225148654","Bank of Africa","548",published,"","",,,"","","https://www.bankofafrica.ma",skipped,skipped
ccaed03b-d3c3-4060-999a-5b296f52a98c,330,"ccaed03b-d3c3-4060-999a-5b296f52a98c","Bolloré Africa Logistics Group","330",published,"<p>Bolloré Logistics is now a part of the CMA CGM Group—alongside <a href=""https://www.cevalogistics","",,,"+33 (0)1 46 96 44 33","","https://www.bollore-logistics.com/en/country/africa/",skipped,skipped
99d0274f-10b9-4f5c-831d-1b6c03564f19,494,"99d0274f-10b9-4f5c-831d-1b6c03564f19","BP Exploration (Angola) Ltd","494",published,"","",,,"","","",skipped,skipped
3b912918-42f4-450d-84aa-7c22a38621e9,1036,"3b912918-42f4-450d-84aa-7c22a38621e9","Bridge Company (CRBC)","1036",published,"","",,,"86-10-64280055","","https://www.crbc.com/site/crbcEN/index.html",skipped,skipped
c0a0a598-6cd0-44e1-85e3-43056019d4e7,135,"c0a0a598-6cd0-44e1-85e3-43056019d4e7","Bridport Energy Limited","135",published,"<p>Bridport Energy is a company focused on LNG distribution and captive power solutions.</p>
","",,,"+234 (0) 9168047981,+234 (0) 9139692605","","https://www.bridportenergy.com",skipped,skipped
53374fb8-637c-4b21-8255-a05d1a5c38c1,1726,"53374fb8-637c-4b21-8255-a05d1a5c38c1","Ministry of Infrastructure & Land Transport","1726",published,"","",,,"221 33 823 8351","","",skipped,skipped
91e7ad94-415b-4a4b-a589-555c68be0ab2,6966,"91e7ad94-415b-4a4b-a589-555c68be0ab2","Cleec Designs","6966",published,"<p>Cleec Designs stands as a leading firm in Nigeria specializing in archviz, architectural illustra","",,,"234 809 370 9538","info@cleecdesigns.com","https://cleecdesigns.com/",skipped,skipped
3381b19d-9f1a-413b-92f3-bae711207d9c,6977,"3381b19d-9f1a-413b-92f3-bae711207d9c","Arcs & Glass Ltd","6977",published,"<p>Arcs and Glass Ltd was founded in 2019, by Mr. Imran Claud-Ennin and Mrs.&nbsp;Olamide Claud-Enni","",,,"+2349099977220  07025004905","info@arcsglass.com","http://www.arcsglass.com/",skipped,skipped
9e3fa904-9a6f-4d03-88ee-2f7d885e68d7,6978,"9e3fa904-9a6f-4d03-88ee-2f7d885e68d7","Megamound Investment Limited (Megamound)","6978",published,"<p>Megamound Investment Limited (Megamound)&nbsp;has been heavily involved in real estate developmen","",,,"+234 081 8000 8147/ 6147/ 6143/ 6154/ 6149/ 6132","info@megamound.com","https://megamound.com/",skipped,skipped
85f4ba28-593c-4c84-8a9a-6149a854cd0e,6979,"85f4ba28-593c-4c84-8a9a-6149a854cd0e","Amoco Construction Group","6979",published,"<p>Amoco Construction Group Ltd specializes in development of infrastructural, Industrial and reside","",,,"+211 920 346 186 +211 92 525 2720","info@amococonstructiongroup.com","amococonstructiongroup.com",skipped,skipped
b6b0db24-87b6-4648-8cf7-0f30a8b988ee,7002,"b6b0db24-87b6-4648-8cf7-0f30a8b988ee","Impact Water Solutions","7002",published,"<p>Impact Water Solutions (IWS) is a Project Developer and Integrator offering Independent Water Pro","",,,"+27 0 72 668 3469 +27 0 60 546 7333","info@water-solutions.co.za","http://water-solutions.co.za/",skipped,skipped
f242138d-0ffc-49cf-9027-e2253ebc86a9,7001,"f242138d-0ffc-49cf-9027-e2253ebc86a9","Norland Construction","7001",published,"<p>Norland Construction was founded in 1970, specialising in the field of Civil Engineering Construc","",,,"043 736 6294","norlandgroup@norland.co.za","https://norland.co.za/",skipped,skipped
44901c06-5c1c-4a48-9bb9-bc7162d5d583,6980,"44901c06-5c1c-4a48-9bb9-bc7162d5d583","Zoetic Global","6980",published,"<p>At Zoetic Global, the focus lies on revolutionizing the energy sector by introducing innovative s","",,," +1 202-821-1836","mediainquiries@zoeticglobal.com","https://www.zoeticglobal.com/",skipped,skipped
327c24fe-07b3-49f3-950b-ac5c7dae5073,7030,"327c24fe-07b3-49f3-950b-ac5c7dae5073","JG Afrika","7030",published,"<p>&nbsp;</p>

<p>Proudly independent and South African, JG Afrika is committed to servicing Africa ","",,,"27 021 530 1800","johannesburg@jgafrika.com","https://www.jgafrika.com/",skipped,skipped
6b3ccf9b-2545-447c-8a24-6e2a753c8e06,1328,"6b3ccf9b-2545-447c-8a24-6e2a753c8e06","Federal Executive Council (FEC)","1328",published,"<p>The Federal Executive Council (FEC), also simply known as The Cabinet is the cabinet of ministers","",,,"+90 312 448 10 76 ","info@embassynigeriaturkey.com","www.embassynigeriaturkey.com",skipped,skipped
f250a4e8-f7f8-4e8a-a8c3-836e36e21c18,5002,"f250a4e8-f7f8-4e8a-a8c3-836e36e21c18","DAA Architects","5002",published,"<p>Based in Lagos, Nigeria, DAA Architects is an architectural firm that specialises in hospitality,","",,,"234-813 777 0862, 234-802 616 5791","dadebo@daaconsultants.com","http://daaconsultants.com/",skipped,skipped
c1fe566e-4323-4d5a-a680-39a561285045,4419,"c1fe566e-4323-4d5a-a680-39a561285045","Rivers State Government","4419",published,"","",,,"","","",skipped,skipped
b4d81bf1-cb3a-415a-bdd5-2bc4f7c38eac,7046,"b4d81bf1-cb3a-415a-bdd5-2bc4f7c38eac"," Bank of Ghana","7046",published,"<p>On the 4th March 1957, just two days before the declaration of political independence, the Bank o","",,,"+233-30-2666174 – 6 +233-30-2666361 – 5 +233-30-2666902 – 8 +233-30-2666921 – 5","bogsecretary@bog.gov.gh","",skipped,skipped
2d94907f-b60e-4178-82f5-43ddf2f30295,7054,"2d94907f-b60e-4178-82f5-43ddf2f30295","Nicholas Holdings Limited ","7054",published,"","",,,"","","",skipped,skipped
15bd0eae-efcc-4804-9977-b9c031218ed1,2465,"15bd0eae-efcc-4804-9977-b9c031218ed1","Bank of Ghana","2465",published,"<p>The Central Bank of Ghana traces its roots to the Bank of the Gold Coast (BCG), where it was nurt","",,,"+233 30-2666174 – 6","bogsecretary@bog.gov.gh","https://www.bog.gov.gh",skipped,skipped
97374be1-b097-4219-bde0-fd1fee6a1227,7045,"97374be1-b097-4219-bde0-fd1fee6a1227","Rango Construction Company Limited","7045",published,"<p>A leading civil engineering construction company that builds and delivers exceptional infrastruct","",,," +233 302 266 369","info@rangoccl.com","https://www.rangoccl.com/",skipped,skipped
0a7f4ad1-0766-4eb8-bafe-7d233a363662,7053,"0a7f4ad1-0766-4eb8-bafe-7d233a363662","Calgro M3","7053",published,"<p>Calgro M3 is a property and property-related investment company that specialises in the developme","",,,"011 300 7500","info@calgrom3.com","",skipped,skipped
f2e494c6-8ba6-4600-9278-8559adcd4a07,7056,"f2e494c6-8ba6-4600-9278-8559adcd4a07","Mandilas Nigeria","7056",published,"","",,,"+2347001235656","","http://www.mandilasng.com/",skipped,skipped
64d3fa5c-acdf-4895-92e6-3ce97ce89a36,7062,"64d3fa5c-acdf-4895-92e6-3ce97ce89a36","China Airport Construction Company (CACC)","7062",published,"","",,,"","","",skipped,skipped
add4614d-4af8-4355-9135-b2297ded5cd7,7058,"add4614d-4af8-4355-9135-b2297ded5cd7","Cmi Engineering","7058",published,"","",,,"","","",skipped,skipped
31674d0d-006c-4b53-b734-119a4c6c3f61,7057,"31674d0d-006c-4b53-b734-119a4c6c3f61","Lsp Construction","7057",published,"","",,,"","","",skipped,skipped
e3c7c794-84bd-420e-b00e-712badfb9b6f,2325,"e3c7c794-84bd-420e-b00e-712badfb9b6f","Houar Enterprise Company","2325",published,"","",,,"","","",skipped,skipped
0395a367-6b66-46cf-a732-e597da269aee,7060,"0395a367-6b66-46cf-a732-e597da269aee","Architizer","7060",published,"<p>Architizer is a platform for architects to search for, evaluate, and share building products acro","",,,"1 646-768-0502","support@architizer.com","https://architecture-jobs.architizer.com/",skipped,skipped
4b1d09fe-dfb7-4f91-ac1a-d4413cf849a3,7066,"4b1d09fe-dfb7-4f91-ac1a-d4413cf849a3","Derou & Partners","7066",published,"<p>DEROU &amp; PARTNERS is an international design office established on January 1, 2004, by Arch. D","",,,"228 22 25 02 63","derou@architectes.com","http://derou.partners/en",skipped,skipped
cb4e93ac-ddc5-482d-a73b-44c0fd0b3c22,7107,"cb4e93ac-ddc5-482d-a73b-44c0fd0b3c22","ECE Engineers","7107",published,"<p>ECE Engineers, formerly Eyesizwe consultants, is a multidisciplinary consulting engineering compa","ZA",,,"+27 13 744 3613 / +27 13 744 3620","mp@ecegroup.co.za","http://www.eyesizwe.com",skipped,skipped
0b7b1399-7ea6-491c-ba79-8c4f92940584,7110,"0b7b1399-7ea6-491c-ba79-8c4f92940584","ERSA Construction","7110",published,"<p>Headquartered in Istanbul, Turkey, Ersa undertaken&nbsp;large-scale infrastructure and superstruc","TR",,,"+90 (212) 411 10 10","info@ersaconstruction.co.uk","https://www.ersaconstruction.co.uk/",skipped,skipped
b494a856-2d4f-4200-9047-686774335287,7139,"b494a856-2d4f-4200-9047-686774335287","Libi Homes","7139",published,"","",,,"233 055 009 0900","sales@libihomesgh.com","https://libihomesgh.com/",skipped,skipped
0fe20f27-1f92-408e-a8ec-8e044a7edb2b,7138,"0fe20f27-1f92-408e-a8ec-8e044a7edb2b","Ikona Developments Pty Ltd ","7138",published,"","",,,"1800 517 330","info@ikona.com.au","https://ikona.com.au/",skipped,skipped
8cb3a98e-a056-42ad-ad56-a19cbd097e22,7137,"8cb3a98e-a056-42ad-ad56-a19cbd097e22","The Milton","7137",published,"","",,,"855-670-3357","","https://www.themiltonva.com/",skipped,skipped
8e74c07d-2949-4f94-a7ea-cfa18708901d,7134,"8e74c07d-2949-4f94-a7ea-cfa18708901d","Life Bay View Private Hospital","7134",published,"","",,,"044 691 3718","susan.sivertsen@lifehealthcare.co.za","www.lifehealthcare.co.za",skipped,skipped
dd9c40f5-e907-4ac8-9fd1-67389ee25067,7133,"dd9c40f5-e907-4ac8-9fd1-67389ee25067","Amandla Construction","7133",published,"","",,,"021 981 7070","info@amandlaconstruction.co.za","https://www.amandlaconstruction.co.za/",skipped,skipped
7e33ccaa-e948-47bf-a8ba-3b1afd3cde66,7132,"7e33ccaa-e948-47bf-a8ba-3b1afd3cde66","Tambo Memorial Hospital","7132",published,"","",,,"27 11 898 8000","","",skipped,skipped
a1638fc1-baa8-4030-97a5-9061ffee4154,7131,"a1638fc1-baa8-4030-97a5-9061ffee4154","AlleyRoads","7131",published,"","",,,"27 87 985 0470","","https://www.alleyroads.co.za/",skipped,skipped
f058b497-b207-4410-bd31-93ecf473f91a,7130,"f058b497-b207-4410-bd31-93ecf473f91a","EMalahleni Local Municipality","7130",published,"","",,,"0800 204 228","emalahleni@thehotline.co.za","https://www.emalahleni.gov.za/v2/",skipped,skipped
e9c701a7-3bfa-4694-9791-d3840ee24616,7129,"e9c701a7-3bfa-4694-9791-d3840ee24616","Dark Moon Rising Ltd ","7129",published,"","",,,"","","",skipped,skipped
ba2e6a8b-3393-4a7e-8844-f03e8340e67b,7128,"ba2e6a8b-3393-4a7e-8844-f03e8340e67b","Theewaterskloof Municipality","7128",published,"","",,,"028 214 3300","","https://twk.gov.za/contact/",skipped,skipped
458a94ec-1eec-4bb6-a537-9e3242516dae,7127,"458a94ec-1eec-4bb6-a537-9e3242516dae","uMngeni Local Municipality","7127",published,"","",,,"033 239 9200","helpdesk@umngeni.gov.za","https://www.umngeni.gov.za/",skipped,skipped
daa2fcbd-f5db-457d-b2c7-27b78c2aff14,7126,"daa2fcbd-f5db-457d-b2c7-27b78c2aff14","Webber Design","7126",published,"<p>Webber Design stands as a prominent Structural Engineering firm in Australia, boasting offices in","",,,"03 9614 7155","","https://webberdesign.com/",skipped,skipped
a6783d80-866c-4645-9d88-b2415136e537,7119,"a6783d80-866c-4645-9d88-b2415136e537","MaxImpact Global Ventures Limited","7119",published,"","",,,"","","",skipped,skipped
c18f13d3-ec70-4f12-bd47-939ae0372019,7115,"c18f13d3-ec70-4f12-bd47-939ae0372019","South African Reserve Bank (SARB)","7115",published,"<p>The SARB has a statutory mandate to enhance and protect financial stability in South Africa.</p>
","",,,"27 12 399 7966","media@resbank.co.za","https://www.resbank.co.za/en/home",skipped,skipped
03cdb013-0f48-4a39-9252-1d03e877360d,7063,"03cdb013-0f48-4a39-9252-1d03e877360d","Ministry of Infrastructure and Housing Development (MIH), Gaborone","7063",published,"<p>The Ministry of Infrastructure and Housing Development (MIH) was established in October 2016 foll","",,,"3958500","bgcis@gov.bw","www.gov.bw",skipped,skipped
355bae12-1eb8-4c57-8750-4439929547f5,7136,"355bae12-1eb8-4c57-8750-4439929547f5","Shelter Afrique, Kenya","7136",published,"","",,,"254 20 4978000","info@shelterafrique.org","https://www.shelterafrique.org/en/home",skipped,skipped
b8abe9d9-b3dd-41fd-a164-508ee5ce97cf,7135,"b8abe9d9-b3dd-41fd-a164-508ee5ce97cf","Makhathini Projects, Durban","7135",published,"","",,,"27 31 207 4778","tenders@makhathini.co.za","https://makhathiniprojects.co.za/",skipped,skipped
d7c4c750-19b3-4643-ab39-4031c39ee469,7072,"d7c4c750-19b3-4643-ab39-4031c39ee469","Wsp, Johannesburg","7072",published,"<p>WSP stands as one of the world’s foremost engineering and professional services firms. Its dedica","",,,"27 11 361 1300","","",skipped,skipped
a4a41422-c683-4f69-8d67-16096f2ed592,7061,"a4a41422-c683-4f69-8d67-16096f2ed592","Community Safety Roads and Transport, Bloemfontein","7061",published,"<p>The Free State Department of Police, Roads, and Transport was formed by transferring the Roads, T","",,,"051 409 8850","","www.policeroadstransport.fs.gov.za",skipped,skipped
b8fe0c61-500a-4a8b-95a3-c840a01161f3,7049,"b8fe0c61-500a-4a8b-95a3-c840a01161f3","WSP Africa, Cape Town","7049",published,"<p>WSP is a globally recognized professional services firm that provides strategic advisory, enginee","",,,"27 21 481 8700","","",skipped,skipped
ba0d3443-2925-4ce9-b6f1-df8e24217342,7067,"ba0d3443-2925-4ce9-b6f1-df8e24217342","Contracta Construction UK Limited, London","7067",published,"<p>Undertaking an impressive range of global construction projects, the company has worked across va","",,,"44 020 3709 9510","","www.contractaconstruction.co.uk",skipped,skipped
300f6068-7da7-499a-bfad-7969f07c5a43,4638,"300f6068-7da7-499a-bfad-7969f07c5a43","Kanifing Municipal Council (KMC)","4638",published,"<p>Kanifing Municipal Council (KMC) is the biggest municipality in terms of economic size in the cou","",,,"(220) 438 2682, 438 2011,  438 2686","info@kanifing.gm","http://kanifing.gm/",skipped,skipped
bc15746a-0b6a-49dd-9a1e-1080d411427d,4590,"bc15746a-0b6a-49dd-9a1e-1080d411427d","Bolobedu Solar Consortium","4590",published,"","",,,"","","",skipped,skipped
0e83fc53-1189-4337-becb-ff611ba32ed6,5209,"0e83fc53-1189-4337-becb-ff611ba32ed6","Cape Winelands Airport Authority","5209",published,"<p>Cape Winelands Airport, formerly Fisantekraal Airfield, is an ex-South African Air Force airfield","",,,"+27 (0) 21 271 0501","info@capewinelands.aero","https://capewinelands.aero/",skipped,skipped
5a20c1b7-cc41-48b3-8a6f-7219b503e718,4550,"5a20c1b7-cc41-48b3-8a6f-7219b503e718","Glory Residences","4550",published,"","",,,"","","",skipped,skipped
c30fcd84-757c-42cc-a56b-a3fd56c6922e,7016,"c30fcd84-757c-42cc-a56b-a3fd56c6922e","Department of Infrastructure (DOI), Western Cape","7016",published,"<p>The Department of Infrastructure encompasses public works infrastructure, transport infrastructur","",,,"0860 142 142","service@westerncape.gov.za","www.westerncape.gov.za/tpw/department-of-infrastructure",skipped,skipped
eb4bb3ec-6b22-4b88-8032-283ce1d3d7b6,6634,"eb4bb3ec-6b22-4b88-8032-283ce1d3d7b6","Mitsubishi Corporation (MC), Kenya","6634",published,"<p>Mitsubishi Corporation (MC) is a global integrated business enterprise that develops and operates","",,,"254777514100","","https://www.mitsubishicorp.com/",skipped,skipped
00e96b32-b08a-4ea1-8437-97e134e1db51,6898,"00e96b32-b08a-4ea1-8437-97e134e1db51","Labana Global Ventures, Lagos","6898",published,"","",,,"","","",skipped,skipped
a1b63448-d7eb-4b43-be59-71c4415da41e,6730,"a1b63448-d7eb-4b43-be59-71c4415da41e","Zanzibar Electricity Corporation (ZECO)","6730",published,"<p>The State Fuel and Power Corporation (SFPC) was established in 1964 under the then Ministry of Wa","",,,"255 2452255","info@zeco.co.tz","https://www.zeco.co.tz/",skipped,skipped
f46d5140-7264-4560-a0d4-b653e4714a2d,6731,"f46d5140-7264-4560-a0d4-b653e4714a2d","Ministry of Water Energy and Minerals, Zanzibar","6731",published,"<p>MWE manages all national energy issues in Zanzibar through the Department of Energy and Mineral (","",,,"255 024 2232702","zanzibarenergy@hotmail.com","www.zanzibar-energy.com",skipped,skipped
b56fe770-fbd5-448f-aa94-dc83ffee7a37,6631,"b56fe770-fbd5-448f-aa94-dc83ffee7a37","HDF Energy Ltd, Namibia","6631",published,"","",,,"","","",skipped,skipped
6a79b2cd-db89-49a4-9b94-3826d8cd070a,4727,"6a79b2cd-db89-49a4-9b94-3826d8cd070a","GED Africa Limited","4727",published,"<p>GED Africa Limited (GED Africa) is a project management firm with extensive experience in constru","",,,"","kimberley@gedafrica.com","https://gedafrica.com/",skipped,skipped
878f9cfa-851d-4342-84d4-86e3fcbf912f,4520,"878f9cfa-851d-4342-84d4-86e3fcbf912f","Rural Water Supply and Sanitation Agency (RUWASA)","4520",published,"","",,,"","","",skipped,skipped
05f890b7-5fb5-4abc-89b8-ab140a432d7a,1529,"05f890b7-5fb5-4abc-89b8-ab140a432d7a","Namibian Ports Authority","1529",published,"<p>The Namibian Ports Authority is a state-owned enterprise established by an act of parliament as t","",,,"+264 64 208 2111","customercare@namport.com.na","https://www.namport.com.na/contact",skipped,skipped
85734c9f-eee5-4245-80f9-6558bdb4bbb7,7120,"85734c9f-eee5-4245-80f9-6558bdb4bbb7","Edo State Development and Property Corporation (ESDPC)","7120",published,"<p>The Edo State Development and Property Corporation (ESDPC) demonstrates a steadfast commitment to","",,,"","hello@agency.com","",skipped,skipped
f639f889-2407-4ee0-9d15-42ae38378267,7122,"f639f889-2407-4ee0-9d15-42ae38378267","Paix, Djibouti","7122",published,"<p>PAIX Data Centres stands as a prominent Pan-African provider of cloud- and carrier-neutral coloca","",,,"+254 110 097 920","info@paix.co","",skipped,skipped
b8f6980e-74b9-450a-8a1c-84818d5c3cfc,7125,"b8f6980e-74b9-450a-8a1c-84818d5c3cfc","Mi Vida Homes","7125",published,"<p>Mi Vida emerges as a promising player in the residential development sector, forged from a strate","",,,"+254 722 123 000","info@mividahomes.com","https://www.mividahomes.com/",skipped,skipped
b97e305e-fd69-4628-87ec-ba71781a7ed9,4402,"b97e305e-fd69-4628-87ec-ba71781a7ed9","Tochil Engineering Construction Ltd","4402",published,"","",,,"","","",skipped,skipped
aae0bbbc-4707-4f2e-a765-5dc2f85cae2b,4755,"aae0bbbc-4707-4f2e-a765-5dc2f85cae2b","Ribade Company Ltd","4755",published,"","",,,"","","",skipped,skipped
16121838-af69-4d24-9067-b279f038a8c2,1387,"16121838-af69-4d24-9067-b279f038a8c2","IVOIRE HYDRO ENERGY ","1387",published,"<p>The IHE company has carried out comprehensive environmental and social studies in accordance with","",,,"+225 27 21 74 45 04 | +225 27 21 77 98 31","contact@iheci-spv.com","www.iheci-spv.com/en",skipped,skipped
5be6c11a-d043-4913-b3a7-d33e46187897,5737,"5be6c11a-d043-4913-b3a7-d33e46187897","Themis","5737",published,"","",,,"","","",skipped,skipped
ada10ddf-2979-423b-adb0-81bb34bca22b,7059,"ada10ddf-2979-423b-adb0-81bb34bca22b","Goldkey Properties","7059",published,"<p>After more than two decades in the Ghanaian real estate market, Goldkey Properties has developed ","",,,"+23355 588 7777","info@goldkeygh.com","https://goldkeyghana.com/contact-us/",skipped,skipped
5895ef0b-c6fc-404b-a6d0-98158dfa6b2b,7159,"5895ef0b-c6fc-404b-a6d0-98158dfa6b2b","Amlad Group","7159",published,"<p>Amlad Group is a diversified conglomerate with a robust portfolio of businesses spanning multiple","",,,"","","",skipped,skipped
f45a70ed-5ba8-46d1-865e-27b880104f10,7161,"f45a70ed-5ba8-46d1-865e-27b880104f10","Subsolar, South Africa","7161",published,"<p>Subsolar is a South African project development company that is focused on developing power proje","",,,"","","http://www.subsolar.co.za",skipped,skipped
